ID,Economy,Code,Region,Income_group,WBL_Report_Year,WBL_INDEX,MOBILITY,passport,travel_outside_country,travel_outside_home,choose__live,WORKPLACE,get__job,prohibit_discrimination__employment,sexual_harassment_employment,penalties_sexual_harassment_employment,PAY,equal_remuneration,work__night,_jobs_deemed_dangerous,work_ndustries,MARRIAGE,woman_obey__husband,head_family,domestic_violence,divorce,remarry,PARENTHOOD,paid_available_mothers,maternity_benefits,paid__fathers,paid_parental,pregnant_workers_prohibited,ENTREPRENEURSHIP,sign_contract,register_business,bank_account,prohibit_discrimination_credit,ASSETS,ownership_immovable_property,equal_inherit,spouses_equal_inherit,spouses_equal_administrative,nonmonetary_contributions,PENSION,pension_benefits_equal,partial_pension_benefits,mandatory_retirement,_childcare_pension_benefits
LBY2017,Libya,LBY,Middle East & North Africa,Upper middle income,2017,50,75,false,true,true,true,50,true,true,false,false,75,true,true,false,true,20,true,false,false,false,false,40,true,false,false,false,true,75,true,true,true,false,40,true,false,false,true,false,25,false,true,false,false
LBY2018,Libya,LBY,Middle East & North Africa,Upper middle income,2018,50,75,false,true,true,true,50,true,true,false,false,75,true,true,false,true,20,true,false,false,false,false,40,true,false,false,false,true,75,true,true,true,false,40,true,false,false,true,false,25,false,true,false,false
LBY2019,Libya,LBY,Middle East & North Africa,Upper middle income,2019,50,75,false,true,true,true,50,true,true,false,false,75,true,true,false,true,20,true,false,false,false,false,40,true,false,false,false,true,75,true,true,true,false,40,true,false,false,true,false,25,false,true,false,false
LBY2020,Libya,LBY,Middle East & North Africa,Upper middle income,2020,50,75,false,true,true,true,50,true,true,false,false,75,true,true,false,true,20,true,false,false,false,false,40,true,false,false,false,true,75,true,true,true,false,40,true,false,false,true,false,25,false,true,false,false
1971-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1971,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1972-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1972,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1973-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1973,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1974-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1974,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1975-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1975,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1976-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1976,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1977-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1977,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1978-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1978,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1979-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1979,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1980-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1980,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1981-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1981,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1982-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1982,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1983-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1983,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1984-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1984,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1985-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1985,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1986-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1986,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1987-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1987,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1988-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1988,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1989-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1989,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1990-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1990,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1991-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1991,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1992-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1992,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1993-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1993,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1994-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1994,38.1,75,false,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1995-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1995,41.3,100,true,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1996-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1996,41.3,100,true,true,true,true,0,false,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1997-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1997,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1998-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1998,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
1999-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,1999,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2000-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2000,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2020-03-01 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2001,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2020-03-02 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2002,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2020-03-03 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2003,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2020-03-04 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2004,44.4,100,true,true,true,true,25,true,false,false,false,0,false,false,false,false,0,false,false,false,false,false,40,false,true,true,false,false,75,true,true,true,false,40,true,false,false,true,false,75,true,true,true,false
2020-03-05 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2005,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-06 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2006,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-07 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2007,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-08 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2008,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-09 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2009,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-10 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2010,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-11 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2011,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-12 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2012,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-13 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2013,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-14 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2014,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-15 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2015,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-16 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2016,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-17 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2017,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-18 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2018,73.1,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,40,true,true,false,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-19 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2019,75.6,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,60,true,true,true,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
2020-03-20 00:00:00,Morocco,MAR,Middle East & North Africa,Lower middle income,2020,75.6,100,true,true,true,true,100,true,true,true,true,50,true,true,false,false,60,true,true,true,false,false,80,true,true,true,false,true,100,true,true,true,true,40,true,false,false,true,false,75,true,true,true,false
MLT1971,Malta,MLT,Middle East & North Africa,High income,1971,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1972,Malta,MLT,Middle East & North Africa,High income,1972,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1973,Malta,MLT,Middle East & North Africa,High income,1973,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1974,Malta,MLT,Middle East & North Africa,High income,1974,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1975,Malta,MLT,Middle East & North Africa,High income,1975,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1976,Malta,MLT,Middle East & North Africa,High income,1976,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1977,Malta,MLT,Middle East & North Africa,High income,1977,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1978,Malta,MLT,Middle East & North Africa,High income,1978,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1979,Malta,MLT,Middle East & North Africa,High income,1979,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1980,Malta,MLT,Middle East & North Africa,High income,1980,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1981,Malta,MLT,Middle East & North Africa,High income,1981,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1982,Malta,MLT,Middle East & North Africa,High income,1982,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1983,Malta,MLT,Middle East & North Africa,High income,1983,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1984,Malta,MLT,Middle East & North Africa,High income,1984,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1985,Malta,MLT,Middle East & North Africa,High income,1985,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1986,Malta,MLT,Middle East & North Africa,High income,1986,52.5,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1987,Malta,MLT,Middle East & North Africa,High income,1987,55,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,75,true,true,true,false
MLT1988,Malta,MLT,Middle East & North Africa,High income,1988,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1989,Malta,MLT,Middle East & North Africa,High income,1989,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1990,Malta,MLT,Middle East & North Africa,High income,1990,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1991,Malta,MLT,Middle East & North Africa,High income,1991,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1992,Malta,MLT,Middle East & North Africa,High income,1992,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1993,Malta,MLT,Middle East & North Africa,High income,1993,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1994,Malta,MLT,Middle East & North Africa,High income,1994,51.9,75,true,true,true,false,25,true,false,false,false,50,false,true,true,false,20,true,false,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1995,Malta,MLT,Middle East & North Africa,High income,1995,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1996,Malta,MLT,Middle East & North Africa,High income,1996,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1997,Malta,MLT,Middle East & North Africa,High income,1997,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1998,Malta,MLT,Middle East & North Africa,High income,1998,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT1999,Malta,MLT,Middle East & North Africa,High income,1999,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT2000,Malta,MLT,Middle East & North Africa,High income,2000,57.5,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,20,false,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT2001,Malta,MLT,Middle East & North Africa,High income,2001,60,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT2002,Malta,MLT,Middle East & North Africa,High income,2002,60,100,true,true,true,true,25,true,false,false,false,50,false,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT2003,Malta,MLT,Middle East & North Africa,High income,2003,63.1,100,true,true,true,true,25,true,false,false,false,75,true,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,50,false,true,true,false
MLT2004,Malta,MLT,Middle East & North Africa,High income,2004,66.3,100,true,true,true,true,75,true,false,true,true,75,true,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,75,true,true,true,false,100,true,true,true,true,true,25,false,true,false,false
MLT2005,Malta,MLT,Middle East & North Africa,High income,2005,72.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2006,Malta,MLT,Middle East & North Africa,High income,2006,72.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,40,true,true,false,false,false,40,true,false,false,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2007,Malta,MLT,Middle East & North Africa,High income,2007,75,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,40,true,false,false,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2008,Malta,MLT,Middle East & North Africa,High income,2008,75,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,40,true,false,false,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2009,Malta,MLT,Middle East & North Africa,High income,2009,77.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2010,Malta,MLT,Middle East & North Africa,High income,2010,77.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2011,Malta,MLT,Middle East & North Africa,High income,2011,77.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2012,Malta,MLT,Middle East & North Africa,High income,2012,77.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,60,true,true,true,false,false,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2013,Malta,MLT,Middle East & North Africa,High income,2013,82.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2014,Malta,MLT,Middle East & North Africa,High income,2014,82.5,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,25,false,true,false,false
MLT2015,Malta,MLT,Middle East & North Africa,High income,2015,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
MLT2016,Malta,MLT,Middle East & North Africa,High income,2016,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
MLT2017,Malta,MLT,Middle East & North Africa,High income,2017,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
MLT2018,Malta,MLT,Middle East & North Africa,High income,2018,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
MLT2019,Malta,MLT,Middle East & North Africa,High income,2019,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
MLT2020,Malta,MLT,Middle East & North Africa,High income,2020,88.8,100,true,true,true,true,100,true,true,true,true,75,true,true,true,false,100,true,true,true,true,true,60,true,false,true,false,true,100,true,true,true,true,100,true,true,true,true,true,75,true,true,true,false
OMN1971,Oman,OMN,Middle East & North Africa,High income,1971,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1972,Oman,OMN,Middle East & North Africa,High income,1972,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1973,Oman,OMN,Middle East & North Africa,High income,1973,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
OMN1974,Oman,OMN,Middle East & North Africa,High income,1974,26.3,0,false,false,false,false,25,true,false,false,false,25,false,false,false,true,20,true,false,false,false,false,0,false,false,false,false,false,75,true,true,true,false,40,true,false,false,true,false,25,false,false,true,false
